Level,Text
B2,"LAS METAMORFOSIS DEL PICAPEDRERO
Había una vez un hombre que cortaba piedras de una roca. Su trabajo era largo y penoso y muy mezquino en su salario por lo que suspiraba tristemente. Un día cansado de su ruda tarea exclamó:
—¡Oh! ¿Por qué no seré yo bastante rico para pasar la vida tumbado sobre un blando lecho provisto de cortinas que me libren de los mosquitos?
Entonces un ángel descendió del Cielo y le dijo:
—Que tu deseo sea satisfecho.
Y el hombre fue rico y reposaba en blando lecho provisto de cortinas de seda roja. Pero he aquí que el Rey de aquel país llega en su magnífica carroza precedido y seguido de lujosos caballeros y rodeado de servidores que sostienen una sombrilla de oro sobre su cabeza.
El rico se sintió entristecido por este espectáculo y dijo suspirando:
—¡Oh si yo pudiera ser rey!
Y el ángel descendió del Cielo y le dijo:
—¡Que tu deseo sea satisfecho!
El hombre fue Rey y se paseaba en una magnífica carroza precedida y seguida de lujosos caballeros y le rodeaban servidores que sostenían sobre su cabeza la sombrilla de oro.
El Sol brillaba de tal modo que sus rayos quemaban la hierba. El Rey se abrasaba de calor y decía que quería ser cómo el hermoso astro.
Y el ángel descendiendo del Cielo le dijo:
—¡Que tu deseo sea satisfecho!
Y el Rey fue transformado en Sol y sus rayos se derramaban sobre la tierra abrasando las hierbecillas y haciendo brotar el sudor del rostro de los Reyes. Pero una nube se eleva en los aires y tapa su luz. El Sol se irrita al ver su poder menospreciado y grita que se cambiaría por la nube.
Y el ángel desciende del Cielo y le dice:
—¡Que tu deseo sea satisfecho!
Y el Sol se convierte en nube que sombra a la tierra y las hierbecillas reverdecen.
Y la nube se abrió y de sus flancos corrieron torrentes de agua que inundaron los valles devastaron las mieses y ahogaron las bestias; pero nada podían contra una roca a pesar de embestirla el oleaje por todos lados.
Entonces gritó la nube:
—Esa roca es más poderosa que yo; quisiera ser roca.
Y el ángel desciende del Cielo y le dice:
—¡Que tu deseo sea satisfecho!"
B2,"Nos encontramos en un bar céntrico con una atmósfera muy tranquila al contrario de cómo me encontraba yo. En principio solo íbamos a tomar una caña ponernos cara y charlar de todo y de nada como llevábamos haciendo meses a través de privados. Pero el romper esa pantalla entre nosotr@s me ponía frenética.
Más de una de esas conversaciones acabó con intensas escenas hipotéticas y húmedas entrepiernas y aunque en ese momento no me planteaba una relación esporádica no podía controlar el morbo que bailaba en mi interior tras leerle imaginarle o ver…algunas cosas.
Le vi entrar y mirar alrededor en mi busca. Al encontrarme sonrió y se acercó con calma sin dejar de mirarme. Los nervios aumentaron cuando acercó su rostro al mío y me dio dos besos muy cerca de las comisuras casi recreándose. Debí ponerme tan colorada que una vez sentado cogió mi mano y la acarició despacio intentando calmarme.
Tras esos primeros minutos extraños el ambiente se fue distendiendo incluso comenzamos a soltar alguna que otra broma con tintes eróticos. Nuestra conversación fluía y cada vez parecíamos acercarnos más a la otra persona. Las sonrisas se ladeaban pícaramente y la química se hacía notable entre nosotr@s. Mi valentía infundida por la comodidad me hizo poner la mano sobre su muslo mientras continuaba con la conversación como un gesto más natural que el propio respirar. Él imitó mi movimiento que ahora divagaba suave por zona segura aunque con ganas de adentrarse en los rincones.
No podía creer lo bien que estaba ni las ganas que tenía de que allí mismo me hiciera una demostración empírica de todo cuanto habíamos hablado durante nuestras conversaciones más intensas.
Sus labios se acercaron a los míos pidiendo permiso para la colisión abrí ligeramente la boca y recorrí los últimos milímetros. Hacía mucho que no me besaban tan bien. Los labios se rozaban como si de nuestros cuerpos desnudos se tratara. Se nos quedaba pequeña la boca pequeña la mesa pequeño el bar…pequeña la ciudad para tanto calor.
Mi mano intrusa apretó con firmeza su muslo reprimiendo el deseo de aferrarse a su intimidad. Él sonrió con un gesto que me dio a entender que el deseo era mutuo que amb@s necesitábamos rebasar las fronteras del recato. Un espasmo. De nuevo me venía la imagen mental de su cuerpo encajándose en el mío con fiereza contra la mesa que ahora ocultaba nuestra expedición táctil. No me interesaba nada esporádico pero aunque solo fuera por esa vez pensé que quizá debía rendirme y sucumbir a la tentación que se me presentaba.
Sus labios liberaron los míos y pretendiendo conquistar terreno recorrieron mi cuello. Poco me importaba quién nos pudiera ver.... Total yo no vivía en esa ciudad. Pero sí me alojaba a unas calles de ahí y cada vez me parecía más interesante la idea de enseñarle mi habitación y ver si la química era también práctica o sOlo teórica.
Al salir del bar se apretó contra mí dándome un abrazo desde atrás y permitiendo que sintiera perfectamente cada centímetro de sus ganas esas que ahora urgían explotar en la intimidad. Para lo cerca que estaba el camino se hizo eterno.
Cuando llegamos silencio miradas sonrisas. La ropa iba desapareciendo lentamente entre besos y roces gemidos y suspiros fantasías y expectativas…
...
“Va a pasar. Mañana no podré caminar pero merecerá la pena…” ME dije antes acercarme de nuevo a él."
B2,"Aprende español escuchando este diálogo entre hablantes nativos y usando la transcripción. ¿Qué significa no te fíes? Te explicamos la expresión en contexto para ayudarte a memorizarla y practicaremos la pronunciación y la conjugación. Transcripción completa:
Isabel: ¡Jo! Primo qué calor hace hoy en la playa voy a ir a refrescarme un rato con un baño. Dentro de unos 10 minutos vuelvo.
Pablo: Espera ¿no has visto la bandera?
Isabel: ¿La bandera? Ay pues no me he dado cuenta de mirar de qué color está.
Pablo: Los socorristas acaban de poner la bandera roja.
Isabel: Qué raro si parece que el oleaje está en calma y las condiciones para nadar o bucear son buenas a simple vista.
Pablo: No te fíes puede que hayan izado la bandera roja porque hay fuertes corrientes submarinas y es muy peligroso meterse en el agua. A veces las condiciones del mar cambian repentinamente.
Isabel: Sí tienes razón Pablo. Cuantas veces habremos visto en las noticias como muchos nadadores han estado a punto de perder la vida por no hacer caso a las advertencias.
Pablo: Por eso el ayuntamiento este año ha decidido poner multas a cualquiera que esté bañándose con bandera roja. Según dijeron en el periódico las multas pueden llegar a los 900 euros.
Isabel: ¿Incluso si te metes en el agua hasta la cintura?
Pablo: No estoy seguro pero quizás también te podrían poner una multa por meterte en mar aunque fuese a poca profundidad.
Isabel: Hombre 900 euros de multa por meterse en el agua hasta la cintura me parece un poco excesivo pero por otra parte entiendo que el ayuntamiento tenga que poner multas para evitar que la gente se ponga a nadar cuando el baño está prohibido. Quizás si no se pusiera ningún tipo de multa muchas personas seguirían metiéndose en el mar sin pensar en las consecuencias.
Pablo: Desde el ayuntamiento dijeron que era una cuestión también de concienciar a los usuarios de la playa porque antes de poner multas ya se habían producido varios casos de desobediencia. A veces había personas que se metían en el mar con bandera roja y no solo ponían su propia vida en peligro sino también las de los socorristas que iban en su auxilio.
Isabel: Bueno. Habrá que esperar un buen rato a ver si vuelven a poner la bandera verde o a lo mejor hasta mañana no cambian las condiciones.
Pablo: En todo caso si hoy vuelven a cambiar la bandera seguramente sea a la amarilla.
Isabel: Con bandera amarilla uno puede bañarse y no ponen multa ¿no?
Pablo: Sí así es. Pero hay que prestar especial atención porque puede cambiar el estado del mar en cualquier momento. Eso sí con bandera amarilla todo el mundo debe tener la cabeza fuera del agua porque no permiten bucear y además nadie puede bañarse sin hacer pie.
Isabel: ¿Y normalmente en esta playa tenéis bandera amarilla o roja?
Pablo: No al contrario. Habitualmente casi todos los días tenemos bandera verde solo hay algunos días en los que el mar se pica a causa de vientos fuertes pero como te digo lo normal es que casi siempre uno se pueda bañar sin ningún peligro.
Isabel: Entonces no queda más que esperar a que el mar se calme. Mientras tanto seguiré tomando un rato más el sol y después ya veremos si podemos darnos un chapuzón."
B2,"En el diálogo que escuchamos entre Isabel y Jorge escuchamos que habían quedado en la plaza Puerta del Sol. ¿Qué es la Puerta del Sol?
By Dimo Dimov from Bulgaria (Flickr) [CC-BY-2.0] via Wikimedia Commons
La Puerta del Sol es una plaza que está situada en la ciudad más importante de España: Madrid. Madrid es la capital de España. La Puerta del Sol está situada en el centro de Madrid.
El origen de la Puerta del Sol está en el siglo XV (quince) y siempre ha sido un lugar de encuentro para muchos ciudadanos españoles y madrileños. A los habitantes de Madrid se les llama madrileños.
El nombre de la Puerta del Sol tiene su origen en un adorno que se puso en su entrada. El adorno era un sol y lo pusieron porque la puerta estaba orientada hacia el este. El este es el punto geográfico por el que sale el sol.
La Puerta del Sol es muy conocida en toda España porque en ella está situado el kilómetro 0 (cero). El kilómetro 0 (cero) es el punto desde el que se miden las distancias a todas las demás ciudades. Hay muchas carreteras que conectan Madrid con otras ciudades españolas importantes como: Barcelona Bilbao La Coruña Sevilla Valencia. Las distancias en todas esas carreteras se miden desde el kilómetro 0 de la Puerta del Sol.
By Kaetzar (Own work) [GFDL or CC-BY-SA-3.0-2.5-2.0-1.0] via Wikimedia Commons
En la plaza Puerta del Sol el edificio más importante se llama Casa de Correos y en ella hay un reloj construido en el siglo XIX (diecinueve). La plaza Puerta del Sol es famosa también porque la noche de fin de año la noche del 31 (treinta y uno) de diciembre miles de personas van a la Puerta del Sol para celebrar allí el Año Nuevo. La celebración de Año Nuevo es algo especial en España porque se celebra con la tradición de las doce uvas. Cuando el reloj de la Casa de Correos da las campanadas de las doce de la noche hay que comer 12 (doce) uvas una por cada campanada. Cuando el reloj termina de sonar tienes que haber terminado.
Laia Solanellas [CC-BY-2.0] via Wikimedia Commons
La Puerta del Sol tenía muchas tiendas y establecimientos tradicionales. Hoy en día la mayor parte de los comercios que podemos encontrar en ella corresponden a franquicias salas de juego y restaurantes de comida rápida. Si visitáis Madrid y vais a la Puerta del Sol os recomendamos que visitéis “La Mallorquina” que es una cafetería y pastelería que ofrece sus productos desde 1894 (mil ochocientos noventa y cuatro). Este establecimiento tiene dos plantas. En la primera planta podéis comprar pasteles típicos madrileños caramelos y todo tipo de dulces. Los dulces más representativos son las “violetas” llamadas así por su color. En esta planta también podéis encontrar la cafetería en la que os servirán: café chocolate con churros sándwich mixtos y otros productos típicos de las cafeterías españolas. En la segunda planta hay un salón desde el que puede verse toda la Puerta del Sol.
By Tamorlan (Own work) [CC-BY-3.0] via Wikimedia Commons
La Puerta del Sol ha aparecido en muchos medios de comunicación de todo el mundo. El 15 de mayo de 2011 muchos ciudadanos españoles decidieron acampar en la plaza para protestar contra el gobierno. Los ciudadanos celebraban asambleas y estudiaban medidas para mejorar la calidad de vida de los españoles. La protesta pacífica tuvo lugar en más de 50 (cincuenta) ciudades españolas al mismo tiempo. Las protestas continuaron durante varios días hasta que la policía desalojó a todos los manifestantes por la fuerza."
B2,"En este episodio te hablamos sobre algunas cosas que tienes que preparar para hacer un viaje. Aprende vocabulario escuchando y algunos consejos para tus viajes. Transcripción completa:
Una vez que ya tenemos decidido dónde vamos a ir de vacaciones y tenemos el billete y la habitación de hotel reservada nos queda hacer la maleta. Tenemos que preparar lo más importante que debemos llevar para que en el último momento no nos olvidemos de nada. En el podcast de hoy vamos a daros unos consejos que nosotros también seguimos para ahorrar tiempo y preocupaciones antes de salir de viaje.
1. Hacer una lista con todo los que pensamos que debe ser imprescindible.

Este paso es el primero que debemos hacer porque de este modo nos servirá para tener controlado todo lo que tenemos que llevar en el viaje. Así evitaremos olvidos innecesarios. En la lista es recomendable separar lo imprescindible de lo que no es estrictamente necesario de esta forma si finalmente no tenemos demasiado sitio en la maleta procuraremos meter dentro lo que hemos catalogado anteriormente como importante.
2. Preparar la documentación que sea necesaria en el lugar al que vamos a viajar.

Según el destino escogido hay que asegurarse de que no nos falte ningún documento que nos puedan pedir a la entrada de otro país por ejemplo el pasaporte el número de identificación personal o el carnet de conducir y por supuesto los billetes de tren o de avión. Si tenéis reservada una habitación en un hotel no os olvidéis del justificante de reserva. Igualmente es recomendable que entréis dentro de la web oficial de turismo del lugar que vais a visitar porque puede que haya algún papel que debe ser necesario llevar y que os pueden requerir las autoridades.
3. Las medicinas y el libro de vacunación

En ciertos países como algunos de África hay que tener en cuenta que se debe estar vacunado contra determinadas enfermedades que existen exclusivamente en esas zonas. Cada vez que viajamos fuera de nuestro país debemos informarnos bien sobre las vacunas que podremos necesitar. Por otra parte siempre es recomendable llevar un pequeño botiquín con medicamentos básicos contra el dolor de cabeza dolor de espalda o contra el mareo si tenemos ese problema.
4. Llevar la ropa acorde con el tiempo del lugar de destino

Ante todo hay que preparar la ropa con la que estemos más cómodos. Os recomendamos llevar telas transpirables como el lino o el algodón procurando que sean un poco holgadas. Es mejor llevar poca ropa y lavarla con frecuencia que cargar con kilos de más. Si el país que vais a visitar tiene climas distintos podéis llevar ropa que no sea demasiado pesada y que os podáis quitar y poner fácilmente. Os ayudará a regular vuestra temperatura contra el frío o el calor. Es muy importante que os informéis del tiempo que hará en el lugar de destino para evitar llevaros sorpresas.
En el caso del calzado tenemos que procurar llevar unos zapatos con los que andemos muy cómodos. Si llevamos un calzado que nos aprieta o nos hace daño puede que incluso nos arruine las vacaciones. No es fácil conseguir unos zapatos que estén a la moda sean cómodos y bonitos a la vez pero tampoco es imposible. Si vais a caminar bastante o va a hacer demasiado calor es mejor que las mujeres no llevéis zapatos de tacón o si es así que no sean demasiado altos.
5. Llevar el dinero necesario

Para tener un viaje sin problemas organizad con antelación también los medios de pago. Para la mayor parte de los viajes es mejor llevar tarjetas de débito y de crédito que puedan utilizarse en el extranjero a tener que llevar demasiado dinero en efectivo. Los tipos de cambio que se aplican con las tarjetas a menudo son más recomendables que cuando se cambian .     .   . ."
B2,"If you are going to visit Spain it’s desirable to know some Spanish habits. We explain you how to greet someone and how to present yourself. – Transcripción completa:
Si vais a visitar por primera vez España es conveniente que conozcáis algunas costumbres que tenemos los españoles en nuestra vida diaria. Estamos acostumbrados a un cierto tipo de relación con otras personas que sin duda puede que a alguno  de vosotros os pueda llegar a sorprender. En este caso vamos a hablar sobre la forma que tenemos de saludar.
Por norma general los españoles tenemos un carácter bastante abierto y respetuoso con la gente así que no debéis preocuparos si al principio no conocéis nuestras costumbres.Somos cercanos y afectuosos con los demás y nuestra manera de saludar así lo demuestra. Hay que tener en cuenta que en España no existe una forma estricta de saludar es decir que no hay una norma de conducta establecida que todo el mundo deba seguir.
La manera de saludar puede cambiar dependiendo de la situación y de la gente con la que te encuentres. Por ejemplo no es lo mismo saludar a un amigo o a un familiar que a un jefe o a una persona con la que puedes tener una relación comercial de trabajo. Los saludos son un conjunto de palabras expresiones y gestos con los que se transmite numerosa información en un corto espacio de tiempo. Son un símbolo de buena educación y de cortesía.
Existen tres tipos principales de saludos en España: el beso en las mejillas el abrazo y el apretón de manos. El tipo de saludo depende de varios elementos como el nivel de confianza la familiaridad o el ambiente laboral. Es importante que sepáis que los hombres en casi todas las situaciones se saludan dándose la mano. Sin embargo  cuando un hombre saluda a una mujer sí le puede dar dos besos en las mejillas.
En España lo más común es que nos saludemos con un beso en cada mejilla primero comenzamos besando la mejilla derecha de la otra persona y después la izquierda es decir si estamos en frente de la otra persona primero besamos el lado izquierdo y luego el lado derecho. El beso se da entre mujeres y entre hombres y mujeres. Como os hemos dicho antes el beso no se suele dar entre hombres. Únicamente los hombres se dan un beso en cada mejilla cuando están saludando a un familiar muy cercano como un padre un hermano  un primo o quizás un amigo de toda la vida con el que tiene mucha confianza.
El beso no solo se considera como una muestra de cariño si no que entre los círculos sociales se considera como un símbolo de cercanía y amistad hacia la otra persona aunque no la conozcas personalmente. El beso es el saludo que como norma general os encontraréis en España. Si un amigo o un familiar os presenta a una persona comenzad por un “hola” “¿qué tal?” y dadle dos besos.
Abrazarse también es habitual pero en este caso un abrazo se da si ya hay confianza y existe una relación familiar y de amistad. Con un abrazo demuestras afecto a alguien para hacer sentir mejor a otra persona para felicitar o demostrar empatía. La manera en la que abrazamos dice mucho de cómo es la relación con la otra persona. Damos un abrazo cuando queremos que la otra persona sepa que tenemos sentimientos afectuosos hacia ella y que por lo tanto la apreciamos mucho.
Por último os hablamos del apretón de manos. La mano se da tras una presentación o un encuentro en una situación laboral o en una situación muy respetuosa. Normalmente utilizamos el gesto de dar la mano cuando saludamos a alguien en el trabajo con el que vamos a tener una relación de negocios cuando vamos a cerrar un acuerdo o tenemos una presentación laboral. El apretón de manos es el saludo más neutro y correcto y el más utilizado en el mundo. Si dais la mano a alguien es mejor que se la deis con una intensidad que no sea ni muy fuerte ni muy débil. El tiempo del apretón de manos dura entre 1 y 4 segundos.
En resumen como en todo hay excepciones y también depende de la forma de ser que tenga la otra persona. Pero en general si eres hombre y te presentan a otro hombre dale la mano y si te presentan a una mujer dale dos besos. Si eres una mujer puedes dar dos besos tanto a hombres como a mujeres. Si tenéis dudas y no sabéis en cada momento como saludar esperad a que la otra persona tome la iniciativa.
Espero que os hayamos ayudado y recordad que si tenéis alguna duda podéis dejarnos vuestras consultas en las redes sociales. Hasta pronto."
B2,"Isabel y Jorge están en la parada de autobús esperando. Como queda mucho tiempo para que llegue el autobús juegan a un juego para no aburrirse.
Jorge: Mira en la pantalla dice que el autobús no llegará hasta las ocho y media (8:30)
Isabel: Ufff!… Todavía faltan veinte minutos.
Jorge: ¿Vamos a tomar un café?
Isabel: Acabo de beberme uno antes de salir no me apetece.
Jorge: Ya se lo que podemos hacer. Vamos a jugar a las adivinanzas.
Isabel: ¡Qué buena idea! Así no nos aburrimos.
Jorge: Voy a pensar en una estrella de cine y tienes que averiguar quién es con siete preguntas.
Isabel: Vale ¿es hombre o mujer?.
Jorge: Hombre.
Isabel: Vale es hombre. ¿Es joven o mayor?
Jorge: Es mayor.
Isabel: Vale es hombre es mayor… ¿Es español o extranjero?.
Jorge: Es extranjero.
Isabel: Vale es hombre es mayor es extranjero. ¿Es el inglés su lengua materna?
Jorge: No es su lengua materna pero sí habla inglés.
Isabel: Vale es hombre es mayor es extranjero habla inglés… ¿es asiático?
Jorge: No es asiático.
Isabel: Vale es hombre es mayor es extranjero habla inglés no es asiático ¿tiene bigote?
Jorge: ¡Sí!
Isabel: Es hombre es mayor es extranjero habla inglés no es asiático tiene bigote… ¿Es egipcio?
Jorge: ¡Sí!
Isabel: ¡Omar Sharif!
Jorge: ¡Bien hecho! ¡Era difícil adivinarlo!.
This image was originally posted to Flickr by nicogenin at http://flickr.com/photos/22785954@N08/3909245104"
B2,"Todos los años se celebra en Valladolid una feria dedicada a los libros. Pero no a todos los libros sino a los libros antiguos y de segunda mano. Esta feria es una actividad creada por una asociación la Asociación de Libreros de Viejo y Antiguo de Castilla y León (ALVACAL). Castilla y León es la región más grande de España. Valladolid es la capital de Castilla y León.
La feria se sitúa en la Acera de Recoletos que es una de las calles más importantes de la ciudad de Valladolid. Esta feria se celebra todos los años pero la fecha no es fija. Los días en que se celebra esta feria pueden cambiar. Este cambio depende de cuándo empiece la Semana Santa. La Semana Santa es un evento importante en España del que os hablaremos en otro episodio del podcast. Este año la feria ha empezado el día cuatro (4) de abril y ha terminado dieciseis días después el veinte (20) de abril.
A la feria acuden veintiséis (26) libreros que vienen de muchas ciudades de España. Hay libreros de Valladolid de Burgos de León de Madrid de Barcelona de Logroño de Granada de Asturias y de Pamplona entre otras ciudades españolas.
La feria tiene dos horarios distintos uno para los días laborables y otro horario para los días festivos. Los días laborables la feria abre por la mañana de diez y media (10:30 AM) hasta las dos (2:00 PM) y por la tarde abre desde las cinco (5:00 PM) hasta las nueve y media (9:30 PM). Los días festivos la feria abre por la mañana desde las once (11:00 AM) hasta las dos y media (2:30PM) y por la tarde abre desde las cinco y media (5:30 PM) hasta las diez (10:00 PM).
En las casetas de cada librero podemos encontrar muchas cosas interesantes:
Libros antiguos.Libros de segunda mano.Libros que no se han vendido.CómicsAnuncios antiguos
Un libro antiguo editado e impreso en 1921
Los libreros que participan en la feria han dicho que los libros antiguos pueden ser accesibles a cualquier persona. La gente suele pensar que los libros antiguos son caros y que sólo los compran coleccionistas que manejan mucho dinero. Es una forma de pensar que los libreros y su asociación quieren cambiar.
En la feria pueden encontrarse libros antiguos de muchos precios según el estado de conservación del libro su calidad y el tema tratado. Los precios que puedes encontrar en esta feria van desde 6€  hasta 300€ (trescientos euros) según el estado de conservación y la importancia de cada libro.
Durante la feria se organizan varias actividades como:
Cortometrajes cinematográficosTalleres de fanzinesPresentación de revistas literariasEmisiones en directo de programas de radioActividades para el fomento de la lectura y la cultura
Estas actividades generalmente son gratuitas y puede participar cualquier persona.
Pensamos que es muy interesante que haya personas que vendan y cuiden este tipo de artículos porque siempre puedes encontrar algo que te guste. Hay muchos libros antiguos que son de buena calidad.
Un saludo y hasta el próximo episodio."
B2,"Diana haría lo que fuera por justicia.
Cuando su novio Giovani fue asesinado Diana estaba destrozada. No era solo el dolor por la pérdida sino el hecho de que el caso tuviera tantos huecos tantas preguntas sin resolver. Cuando se dio cuenta de que las autoridades no habían progresado mucho Diana decidió investigar el asesinato por su cuenta.
Puedes leer la transcripción del episodio o su traducción al inglés.
►
Ya lanzamos El hilo nuestro nuevo podcast en español. Si quieres más información ve a elhilo.audio
► Lupa es nuestra nueva app para estudiantes intermedios de español que quieren aprender con las historias de Radio Ambulante. Pruébala y encuentra más información en lupa.app."
B2,"Al otro lado del abismo solo había niebla y silencio. El puente se balanceaba un poco mecido por una leve brisa que removía la bruma sin acabar de despejarla del todo. No parecía particularmente sólido pero Rox sabía que era capaz de soportar el peso de un carro cargado.
En los últimos tiempos había aguantado hasta el límite de su resistencia desbordado por la marea de gente que huía de la última ofensiva de los monstruos.
Ahora sin embargo el Puente de los Chillones permanecía desierto como si al otro lado ya no quedara nada que valiera la pena salvar ni nadie vivo para cruzarlo.
—Buena guardia —saludó de pronto una voz tras ella sobresaltándola—. ¿Vienes a relevarme? Todavía no ha llegado la hora.
Rox se volvió hacia el Guardián que la observaba con curiosidad. Había aparecido"
B2,"El país del ruido
Períodicos y estudios informan que España es el país que está entre los tres o cuatro más ruidosos del mundo. Creo que va siendo hora de que la autoridades tomen alguna medidad al respecto. Los vecinos de las zonas de movida han de sportar los escándalos nocturnos. Las casas casi siempre parecen estar hechas de papal y se escuchan los sonidos de las viviendas colindantes. Las constantes obras que se realizan en las calles abriendo zanjas una vez por año en ocasiones dos veces al año para canalizaciones hacen que la vida cotidiana sea un constante ruido.
Imagínense las personas que trabajan habitualmente por las noches lo que han de soportar cada mañana cuando van a descansar. Son mucho más de lo que cree la gente... A ellos nadie les respeta se les dice que hay que aguantar la vida transcurre de día. Por ello se deberían hacer campañas de sensibilización para que las personas sean más respetuosas con los vecinos radio y televisión más bajas no hablar a gritos pero es cuestión de educación.
El correo gallego Opinión Cartas al director;"
B2,1 En el principio creó Dios los cielos y la tierra. 2 Y la tierra estaba desordenada y vacía y las tinieblas estaban sobre la faz del abismo y el espíritu de Dios se movía sobre la faz de las aguas. 3 Y dijo Dios: Sea la luz; y fue la luz. 4 Y vio Dios que la luz era buena; y apartó Dios a la luz de las tinieblas. 5 Y llamó Dios a la luz Día y a las tinieblas llamó Noche; y fue la tarde y la mañana un día. 6 Y dijo Dios: Sea un extendimiento en medio de las aguas y haya apartamiento entre aguas y aguas. 7 E hizo Dios un extendimiento y apartó las aguas que estaban debajo del extendimiento de las aguas que estaban sobre el extendimiento; y fue así. 8 Y llamó Dios al extendimiento Cielos; y fue la tarde y la mañana el día segundo. 9 Y dijo Dios: Júntense las aguas que están debajo de los cielos en un lugar y descúbrase lo seco; y fue así. 10 Y llamó Dios a lo seco Tierra y al ayuntamiento de las aguas llamó Mares; y vio Dios que era bueno. 11 Y dijo Dios: Produzca la tierra hierba verde hierba que haga simiente; árbol de fruto que haga fruto según su naturaleza que su simiente esté en él sobre la tierra; y fue así. 12 Y produjo la tierra hierba verde hierba que hace simiente según su naturaleza y árbol que hace fruto cuya simiente está en él según su naturaleza; y vio Dios que era bueno. 13 Y fue la tarde y la mañana el día tercero. 14 Y dijo Dios: Sean luminarias en el extendimiento de los cielos para apartar el día y la noche; y sean por señales y por tiempos determinados  y por días y años; 15 y sean por luminarias en el extendimiento de los cielos para alumbrar sobre la tierra; y fue así. 16 E hizo Dios las dos luminarias grandes; la luminaria grande para que señorease en el día y la luminaria pequeña para que señorease en la noche y las estrellas. 17 Y las puso Dios en el extendimiento de los cielos para alumbrar sobre la tierra 18 y para señorear en el día y en la noche y para apartar la luz y las tinieblas; y vio Dios que era bueno. 19 Y fue la tarde y la mañana el día cuarto. 20 Y dijo Dios: Produzcan las aguas gran cantidad de criaturas de alma viviente y aves que vuelen sobre la tierra sobre la faz del extendimiento de los cielos. 21 Y creó Dios los grandes dragones y todo animal que vive  que las aguas produjeron según sus naturalezas y toda ave de alas según su naturaleza; y vio Dios que era bueno. 22 Y Dios los bendijo diciendo: Fructificad y multiplicaos y llenad las aguas en los mares y las aves se multipliquen en la tierra. 23 Y fue la tarde y la mañana el día quinto. 24 Y dijo Dios: Produzca la tierra alma viviente según su naturaleza bestias y serpientes y animales de la tierra según su naturaleza; y fue así. 25 E hizo Dios animales de la tierra según su naturaleza y bestias según su naturaleza y todas las serpientes de la tierra según su naturaleza; y vio Dios que era bueno. 26 Y dijo Dios: Hagamos al hombre a nuestra imagen conforme a nuestra semejanza; y señoree en los peces del mar y en las aves de los cielos y en las bestias y en toda la tierra y en toda serpiente que se anda arrastrando sobre la tierra. 27 Y creó Dios al hombre a su imagen a imagen de Dios lo creó; macho y hembra los creó. 28 Y los bendijo Dios; y les dijo Dios: Fructificad y multiplicaos y llenad la tierra y sojuzgadla y señoread en los peces del mar y en las aves de los cielos y en todas las bestias que se mueven sobre la tierra. 29 Y dijo Dios: He aquí os he dado toda hierba que hace simiente que está sobre la faz de toda la tierra; y todo árbol en que hay fruto de árbol que haga simiente os serán para comer. 30 Y a toda bestia de la tierra y a todas las aves de los cielos y a todo lo que se mueve sobre la tierra en que hay ánima viviente toda verdura de hierba verde les será para comer; y fue así. 31 Y vio Dios todo lo que había hecho y he aquí que era bueno en gran manera. Y fue la tarde y la mañana el día sexto.
B2,"El cantar del Mío Diego
El primer gol de Diego Maradona a los ingleses en México 86 lo coronó como el Rey de la Calle. Fue con la mano y lo convirtió en el más vivo entre los vivos.
El segundo gol de Diego Maradona contra los ingleses lo canonizó. Avanzó desde su cancha y a ritmo de tango pasó de largo a cinco ingleses después al arquero y la metió. ¿Así de simple? ¡No! Lo que hizo no fue humano.

Diego Armando Maradona ha sido dentro de una cancha lo que el Mio Cid ha sido en un campo de batalla. O Ulises. O David contra Goliat. Mucho más que un ser humano. Toda una fuerza que barría contra enemigos aparentemente muchísimo más fuertes que este ente provisto de un cuerpo poco atlético. De físico severamente limitado nuestro héroe ha tenido que poseer un alma sobrehumana para poder besar el cielo después de haber esquivado miles de piernas enemigas que buscaban liquidarlo.
Los héroes míticos que han desfilado por la literatura universal y por la imaginación popular plasmada en tradiciones orales siempre han alcanzado tal estatus porque lograron lo que nadie más puede lograr usualmente en beneficio de un pueblo. Leonidas con sus 300 valientes detuvieron a todo un ejército persa en el Paso de las Termópilas. David tumbó a Goliat con una honda. Maradona es visto como humano únicamente porque es “visto”. La televisión limita sus logros. Si la imaginación popular se hubiera encargado de trasladar sus peripecias de boca en boca Maradona no sería un hombre de carne u hueso sería un héroe de la mitología del siglo XX o sería un dios. Aun viendo a Maradona por televisión resulta difícil creer que es humano. ¿O alguien puede citar a otro humano que haya podido lograr lo mismo en un campo de fútbol en momentos tan difíciles y necesarios?
Bernard Schleien www.vivadiego.com/elcid.html"
