Level,Text
A1,Vida en los Andes ¡Hola! Me llamo Anahí tengo doce años y vivo en las montañas de Los Andes con mi familia. Somos muy felices. Ahora mis amigos de la ciudad no pueden salir de casa pero el campo es diferente tenemos más espacios abiertos. ¡Tengo suerte! Tenemos una chacra grande. Es una finca con una casa y terreno para plantar papas zanahorias remolacha café algodón y tabaco. También tenemos animales: perros gatos vacas terneros ovejas cerdos y gallinas. Todos los días me levanto a las 6 de la mañana. Sí es muy pronto pero no hace calor a esa hora y es más cómodo trabajar en el campo. Yo ayudo a mis padres plantando y cuidando a los animales. Nosotros no vamos mucho a la ciudad y comemos del huerto. Al mediodía paramos para descansar y solemos almorzar bajo la sombra de un árbol. Nosotros comemos unas papas y unas arepas de mantequilla con verduras. Para beber tomamos un jugo de frutas o un vaso de chicha. La chicha es una bebida alcohólica típica de los Andes con maíz cereales y a veces especias. Es una bebida muy antigua. Por la tarde trabajamos hasta las 6 y entonces volvemos a casa. Cenamos sobre las 7 de la tarde. Para cenar tomamos ensalada y pollo con arroz. De postre solemos tomar una pieza de fruta. No tenemos televisión pero escuchamos la radio siempre. Oímos las noticias del país. A veces estas noticias son buenas y otras veces son malas. Después damos las gracias por el día y nos acostamos a las 10.
A2,Aguas de marzo Es palo es piedra es fin de camino es un resto de leña solitaria y perdida es trocito de vidrio es la vida es el sol es la noche la muerte es un lazo un arpón. Es un árbol de campo un nudo de madera Caingá candela Matita Pereira es flauta de caña alud en caída un misterio profundo es un quiera y no quiera es un viento soplando el fin de la ladera es la viga es el vano fiesta de Cumeeira es la lluvia lloviendo la voz de la ribera de las aguas de marzo es el fin de la espera. Es pie es suelo carretera andarina pajarito en la mano piedra de tirachinas es un ave en el cielo es un ave en la tierra es arroyo y es fuente y un poquito de pan es el fondo del pozo el final del camino y en el rostro la sombra de la soledad. Es rueda es clavo es punta y es punto es gota goteando es cuento y es cuánto es un pez es un gesto una plata brillando la luz de la mañana una piedra rodando es la leña es el día es el punto final la botella vacía un resto de cristal es proyecto de casa es el cuerpo en la cama es un coche atascado es el barro es la rama es paso es puente es sapo y es rana un rincón en el campo a la luz de la mañana son las aguas de marzo cerrando el verano promesa de vida de tu corazón. Palo piedra camino oooh perdido paso puente rana es un bello horizonte una fiebre temprana son las aguas de marzo cerrando el verano promesa de vida de tu corazón. Son las aguas de marzo cerrando el verano promesa de vida de tu corazón.
A2,Cómo escribir un correo electrónico formal Hoy vamos a aprender cómo escribir un correo electrónico formal. En primer lugar tienes que empezar con un saludo formal usando las palabras «Estimado Señor: » o «Estimada Señora: ». Termina el saludo con dos puntos. A continuación usa una frase para romper el hielo por ejemplo puedes preguntar «¿cómo está?» para mostrar interés hacia el destinatario del correo electrónico. Después en el siguiente párrafo escribe brevemente el motivo o tema de contacto y hazlo en no más de cinco líneas si es posible. Finalmente en la despedida termina con una frase concluyendo el punto anterior pidiendo al destinatario una respuesta a tu correo electrónico. Si trabajas para una empresa recuerda firmar el correo con tu nombre completo e incluye tu puesto el logo de la empresa tu dirección de correo electrónico y tu teléfono. Cuida tu ortografía y revisa la redacción antes de mandarlo.
A2,El frotar se va a acabar A ver la foto ¡sonreíd! [Abuela] Ven Carlitos ¡Lleva sucio el cuello de la camisa! [Madre] Se la acabo de poner. La ropa de los niños antes de meterla en la lavadora hay que frotarla a mano. [Madre] ¡Hasta cuándo habrá que frotar!  [Hombre] El frotar se va a acabar porque llega Wipp Automáticas. Usted meta la suciedad y saque solo limpieza. [Abuela] A ver la camisa limpísima frotando ¿no? [Madre] Abuela con Wipp Automáticas se acabó el frotar.  [Hombre] ¡Con Wipp Automáticas el frotar se va a acabar! 
A2,En un festival de música Lorena y yo acabamos los exámenes la semana pasada y después de tanto estudiar fuimos a un festival de música en la playa. Al principio mi madre no quería darme permiso para estar fuera de casa durante tres días porque dice que soy demasiado joven pero finalmente la convencí. En el festival vimos a nuestros grupos de música favoritos cantamos todas sus canciones y pasamos unos ratos muy divertidos. Algunas personas bailaron en el escenario y pidieron autógrafos a los artistas. ¡Fue tan emocionante! Por la noche dormimos en un camping cerca del recinto del festival y afortunadamente no pasamos demasiado calor puesto que hacía fresco. Creo que el año que viene hay que repetir esta experiencia ya que la disfrutamos mucho y aliviamos nuestro estrés.
A2,Haciendo la compra a mis mayores Esta mañana he bajado al supermercado de mi barrio para hacer la compra a mis abuelos y a sus dos vecinos. Ellos no deben ir en persona porque son personas de alto riesgo y también tienen problemas de movilidad. Cuando he llegado al supermercado he visto a otros jóvenes de mi edad ayudando a personas mayores a coger algunos productos. ¡Qué sentimiento tan bonito he tenido! Además este supermercado prioriza la atención a este colectivo vulnerable y por eso la primera hora de apertura diaria está dedicada en exclusiva para ellos. De esta manera las personas mayores pueden acceder a todo tipo de productos incluidos los baratos. Es nuestra responsabilidad cuidar a estas personas durante estos días tan duros y difíciles y así devolver a estas personas un poco de su ayuda en el pasado. No podemos olvidar que gracias a ellos conseguimos muchos derechos laborales y sociales y que España es una nación moderna gracias a su esfuerzo y lucha. Si tú conoces a personas de alto riesgo que no deben estar en la calle por favor ¡ayuda a esta gente!
?!,Julieta ¿Julieta? ¡Bea! No me lo puedo creer ¿Julieta? ¡Madre mía! ¡Qué sorpresa!  Antía ha elegido su propio camino y usted no forma parte de él. No veo a Antía ni sé nada de ella desde hace doce años. Siempre supe que había algo importante en tu vida que nunca compartiste conmigo. Lo mejor que puedes hacer es quedarte en casa; si te vas pasará lo de siempre. Julieta... Mamá... Querida Antía voy a contarte todo lo que no tuve ocasión de contarte porque eras una niña porque me resultaba demasiado doloroso o por simple pudor.
A2,La Roja baila [Coro] La la la la la... Red ones! [in English] La la la la la la la... ¡España! La la la la la... La la la la la la la... [Sergio Ramos] Gritaremos con más fuerza una vez más. Vamos a ponerle ganas. Pon tu alma pon tus sueños a volar. Ganaremos la batalla. Sobre el campo y el terreno está el color Que nosotros defendemos. Por La Roja moriré soy español Con orgullo lucharemos. [Coro] Soñaremos por ti Lucharemos hasta el fin Y te haremos sentir Que La Roja juega y canta. La la la la la... La la la la la la la... La la la la la... Que La Roja juega y canta. [estribillo x2] España HEY HEY Cantamos GOL GOL España HEY HEY La Roja baila. [Niña Pastori] Tu bandera es mi bandera Es la razón de expresar lo que yo siento. Mis estrellas brillarán y alcanzarán Tocaremos el cielo. Alegría grito y llanto de emoción Juntos los defenderemos La esperanza no se pierde hay que luchar Para conseguir los sueños. [Coro] Soñaremos por ti Lucharemos hasta el fin Y te haremos sentir que La Roja juega y canta. La la la la la.. La la la la la la la... La la la la la la la... Que La Roja juega y canta. [estribillo x4] España HEY HEY Cantamos GOL GOL España HEY HEY La Roja baila. Soñaremos por ti Lucharemos hasta el fin Y te haremos sentir que La Roja juega y canta. La la la la la.. La la la la la la la... La la la la la.. Que La Roja juega y canta.
A2,La cuesta de enero ¿Has oído alguna vez hablar sobre la 'cuesta de enero'? La 'cuesta de enero' es una expresión usada en España y algunos países latinoamericanos para hablar de la dificultad económica que muchas familias atraviesan durante este mes debido a una subida general de los precios. Por ejemplo el transporte la luz y el diésel son más caros desde el comienzo del 2019. Además la gente gastó mucho dinero en Navidad y ahora no puede gastar tanto. Es posible sobrevivir a la 'cuesta de enero' si eres capaz de contener el gasto y hacer una planificación económica eficiente. También hay muchas rebajas y puedes encontrar bastantes descuentos. La mayoría de la gente consigue hacer frente a la 'cuesta de enero' con la paga extraordinaria de Navidad. Esta paga consiste en recibir un sueldo doble tanto en diciembre como en el mes de julio.
A2,"La historia del ceviche. Hay personas que creen que el ceviche tuvo su origen en Chile otras dicen que fue en Méjico. Pero los peruanos defienden que esta delicia apareció en su tierra en los enredos del descubrimiento de América y fue una mezcla de varias culturas. La historia empezó en Perú allí los indígenas cocinaban el pescado fresco con sal ají y hierbas. La palabra quechua para pescado fresco era ""siwichi"" que es muy similar al nombre actual. Después llegaron cuatro esclavas moras de España para servir a Francisco Pizarro y trajeron los limones originarios de los países árabes. Las moras y sus limones transformaron la receta porque eran expertas en preparar platos a base de carne o pescado con limón. Este plato se llamaba ""sei -vech"". Las leyendas populares decían que el jugo resultante de la mezcla del limón con la carne o el pescado se llamaba ""leche de tigre"" y tenía propiedades terapeúticas y afrodisíacas. Más tarde desde Asia pero siempre a través de galeones españoles llegaron las cebollas y las añadieron a la receta. Mientras los árabes aportaron el limón y los asiáticos las cebollas los nativos americanos descubrieron la alquimia divina que se produce al combinar el cítrico en el pescado con lo dulce de la batata y el maíz. Así es como surgió la receta y su nombre una delicia de manjar que si no has probado tienes que hacerlo pronto."
A2,La noche de las velas de Pedraza El verano pasado fui a Pedraza un pueblo medieval muy bonito en la provincia de Segovia. Visité Pedraza para ver sus monumentos pero también para asistir al Festival de las Velas. Durante el día turistas y lugareños colocamos velas por todo el pueblo creando formas divertidas por ejemplo: flores guirnaldas y peces. Luego fuimos de tapas y descansamos un poco porque había que esperar a la puesta de sol y la oscuridad; y en la oscuridad encendimos las velas. Con todas la velas prendidas el pueblo era un espectáculo de luz muy romántico por cierto. Después a las diez y media empezó el concierto de música clásica; el escenario estaba a los pies del castillo y la orquesta tocó piezas muy buenas. Al final me sentí muy feliz disfrutando un evento tan bonito como este. 
A2,"Las tunas en el día de la Inmaculada Sevilla es una ciudad de tradiciones que las celebra con gran devoción y orgullo. Una de estas tradiciones es la ronda de las tunas a la ""Inmaculada"". Cada siete de diciembre por la noche diferentes tunas se reúnen en la Plaza del Triunfo en el centro de la ciudad para entonar canciones tradicionales que se han cantado durante décadas. Al mismo tiempo los espectadores disfrutan del sonido de panderetas y guitarras que acompañan a estas bellas canciones. Aunque las tunas hayan experimentado algunos cambios a lo largo de los años todavía se mantienen las capas tradicionales de estilo medieval que dan esa peculiar identidad a los tunos junto con su carácter alegre romántico un poco travieso y atrevido los cuales no muestran ningún pudor a la hora de pedir a los espectadores una propina para ayudarles en su modesta vida estudiantil. Al menos eso fue el comienzo de estas agrupaciones musicales tan típicamente españolas. "
A2,Los novios - Final feliz ¡Por fin se han casado Susana y Alfredo! Al final fue una boda tradicional. Hubo doscientos cincuenta invitados y se casaron en una bonita iglesia. Susana se emocionó cuando Alfredo dijo “sí quiero” y él la miró con ternura al ponerle el anillo. Después de la iglesia todos fueron a una casa de campo donde disfrutaron de una comida exquisita. Además Susana y Alfredo habían contratado una banda de pop que animó la fiesta hasta el amanecer. Susana estaba radiante mostrando su barriguita de embarazada. Unos meses antes habían decidido que por supuesto su luna de miel tenía que ser en las islas griegas. Lo reservaron todo para el mes de julio un par de meses antes de la llegada del bebé. Ya ninguno tenía dudas sobre su relación; habían tenido algunos baches pero estaba claro que los dos se adoraban y se iban a querer para siempre.
B1,Martes y trece supersticiones España como muchos otros lugares es un país de supersticiones. Una de las más comunes y peculiares ya que no coincide en fecha con otros es esa de la mala suerte del martes y trece. Es decir no hagas nada importante en un martes que también sea día trece que todo saldrá mal. Por lo visto todo viene de la última cena con los apóstoles en la que Jesús que era el número 13 les dijo que sería crucificado. Y por otro lado la mala suerte del martes se refiere al Dios romano Marte que era el Dios de la guerra. Sin embargo encontramos diferentes teorías sobre las distintas supersticiones. También podríamos nombrar aquella sobre “no pases por debajo de una escalera” ya que la escalera forma un triángulo símbolo de la trinidad y si pasas por debajo desafiarás a la divinidad. O bien esa de “levantarse con el pie izquierdo” que también trae mala suerte. Debemos acordarnos de que la palabra izquierda deriva de su equivalente en latín que significa “siniestro”. Y ¿qué me dices de la creencia de que si te cruzas con un gato negro te traerá mala suerte? Pues parece ser que en la religión católica se decidió que el gato sería símbolo de la reencarnación del mal durante la noche. Aunque esta superstición tiene un lado bueno ya que si de repente ves un gato que camina hacia ti entonces te traerá la buena suerte. Como podemos observar muchas supersticiones tienen su origen en la religión y sabemos que es algo muy arraigado en España.
A2,Mi día en Ecuador Me llamo Camila tengo dieciséis años y vivo en Quito con mi familia. Me gusta mucho mi país pero hay bastante pobreza. Todos los días me levanto muy temprano porque tengo que trabajar en el campo. Salgo de casa a las 7 de la mañana para llegar a la plantación de café. Está en las afueras de la ciudad. Allí trabajo hasta las 6 de la tarde. Por la noche vuelvo a casa muy cansada pero ayudo a mi madre con las tareas domésticas. Por ejemplo lavo la ropa de mis hermanos o preparo la cena. Normalmente cenamos a las 8 y solemos hablar del día porque no tenemos televisión. Después de cenar me acuesto enseguida. Ahora no voy a la escuela ya que no tengo tiempo pero en el futuro quiero estudiar para tener una vida mejor.
A1,Mi hermana Yo tengo una hermana. Ella tiene 26 años. Es rubia. Tiene el pelo largo y liso. Su cara es redonda tiene los ojos azules y la nariz pequeña. Sus orejas también son pequeñas y tiene una sonrisa muy bonita. Ella no es muy alta pero es delgada. Tiene una cintura estrecha y piernas muy largas. Sus pies son pequeños; en cambio sus manos son alargadas y finas parece una pianista. Mi hermana es muy elegante siempre viste ropa bonita.  Sobre su personalidad puedo decir que ella es muy alegre cariñosa divertida y trabajadora.
A2,No está lejos He llegado a Zaragoza en tren para pasar dos días. Tengo una reserva en un hotel. Quiero conocer un poco la ciudad pasear por sus calles y visitar lugares de interés. Pregunto en información turística cómo puedo ir al hotel. Me dan un mapa de la ciudad. Veo que no está muy lejos y decido ir a pie para conocer mejor la ciudad. Salgo de la estación y tomo la avenida Navarra. Esta calle acaba en la avenida Madrid. Sigo por la avenida Madrid cruzo la plaza de la Ciudadanía y paso por delante de un importante monumento el Palacio de la Aljafería un palacio de origen árabe que se empezó a construir en el siglo XI. Continúo mi camino al hotel. Sigo por la avenida Madrid hasta el final. Después giro a la derecha y subo por el paseo María Agustín. Camino hasta la puerta del Carmen y giro a la izquierda. Tomo la avenida César Augusto y sigo recto hasta la segunda calle. El hotel está en la esquina de la avenida César Augusto y la calle Ramón y Cajal. Está justo enfrente del hospital Nuestra Señora de Gracia. Después de alojarme en el hotel vuelvo a la calle. Ahora quiero ver el monumento más famoso de la ciudad la Basílica del Pilar. Consulto otra vez el mapa y veo que está cerca. Tomo la avenida César Augusto en dirección a la puerta del Carmen. Camino hasta la esquina con la calle Albareda y giro a la izquierda. Tengo que seguir recto hasta la tercera calle. Camino por Albareda cruzo la calle Bilbao y después cruzo la calle Ponzano. Llego al paseo Independencia y giro a la izquierda. Camino por Independencia y paso por delante del edificio de Correos. Sigo recto hasta el final. Cruzo la plaza España y giro a la izquierda en la calle Coso. Camino por Coso hasta la calle Alfonso I y giro a la derecha. Voy todo recto hasta el final y ya está. Allí está la plaza del Pilar y la Basílica del Pilar. ¡Qué bonita! En la plaza del Pilar también hay un monumento a Goya y está la Catedral. ¡Es impresionante!
A2,No tengo miedo ¡Soy un campeón chicos y chicas! Ya no tengo miedo Mon ¡Uh-uh! Antes pensaba que había un monstruo que vivía en mi habitación y se escondía bajo mi cama. ¡Uy! ¡Qué miedo! ¡Qué horror! Hasta que un día decidí buscarlo y me armé de valor y descubrí que no había nada que solo era mi imaginación. Y desde entonces si tengo miedo yo canto esta canción doy tres palmadas y desaparece. Chorus: ¿Listos chicos? Un dos tres y... No tengo miedo. ¡No no no! [x3] Eso era antes ahora soy un campeón. No tengo miedo. ¡No no no! [x4] Eso era antes ahora soy un campeón. Antes tenía miedo de las momias y del lobo feroz murciélagos fantasmas y arañas. ¡Uy! ¡Qué miedo! ¡Qué horror! Hasta que un día decidí buscarlo y me armé de valor y descubrí que no había nada que solo era mi imaginación. Y desde entonces si tengo miedo yo canto esta canción doy tres palmadas y desaparece.  Chorus:  ¿Listos chicos? Un dos tres y... No tengo miedo. ¡No no no! [x3] Eso era antes ahora soy un campeón. No tengo miedo. ¡No no no! [x3] Eso era antes ahora soy un campeón. No tengo miedo. ¡No no no! [x3] Eso era antes ahora soy un campeón. No tengo miedo. ¡No no no! [x3] Eso era antes ahora soy un campeón.
A2,Nuestra gran aventura de verano Me llamo Marian y tengo dieciséis años. Vivo en Segovia con mis padres al norte de Madrid. Tengo los ojos verdes y el pelo rubio largo y ondulado. Mi mejor amiga se llama Tania y estudia en el mismo instituto que yo. Ya hemos terminado las clases y por eso Tania me ha invitado a pasar una semana en su pueblo de la montaña. Ahora es medianoche y todavía no he terminado de hacer la maleta... ¡Soy un desastre siempre dejando todo para última hora! Mañana salgo muy temprano con Tania para coger el tren. El pueblo está a unos 70 kilómetros de Segovia y es bastante pequeño. Es la primera vez que vamos juntas de viaje y estoy muy emocionada. Además no voy a ver a mis padres durante toda la semana. Esto me gusta mucho porque necesito tener mi espacio a veces. En el pueblo nos vamos a alojar en casa de los abuelos de Tania. ¡Creo que vamos a pasar una semana estupenda!
B1,Orgullosa De Mis Hijos ¡Estoy muy orgullosa de mis hijos! De mis dos hijos Miguel es el más estudioso y responsable. Sin duda conseguirá un trabajo estupendo en una gran empresa. Probablemente comprará una buena casa y vivirá cómodamente. Además con esa personalidad tan atractiva posiblemente encontrará una buena pareja y vivirán felices. Su pareja le querrá mucho y él sabrá agradecérselo. Nada me haría a mí más feliz. Por otro lado mi hijo Antonio que es el más pequeño y adorable también es el menos trabajador. Antonio no podrá tener una vida tan relajada económicamente porque no hará un gran esfuerzo para trabajar duro. Sin embargo Antonio también es un buen chico y la vida también se lo compensará.
A2,Ser perro durante la pandemia Soy una perrita caniche blanca me llamo Lalá y estoy muy estresada a causa de la pandemia. Yo antes vivía como una reina me levantaba tarde mi dueño preparaba el desayuno jugaba conmigo y me hacía muchas carantoñas. Yo reposaba a la vez que él leía trabajaba o veía la televisión. Luego íbamos al parque a correr una vez al día. Pero ahora mi vida ha cambiado con la pandemia y el confinamiento la gente solo puede salir a la calle para pasear al perro o comprar cosas de primera necesidad. Entonces ahora mi dueño me saca todos los días a las 8 de la mañana pero luego vienen vecinos y familiares a buscarme y hacen turnos para pasearme para poder salir a la calle. ¡Es un horror! Estoy agotada de estar todo el día en la calle estoy harta de mancharme con el barro del parque y mojarme bajo la lluvia. Ayer me escondí y no me encontraron en todo el día. Y hoy pienso esconderme también porque esto es un abuso. Yo soy una princesa no una esclava del paseo.
B1,Mediterráneo Ana Belén Quizá porque mi niñez sigue jugando en tu playa y escondido tras las cañas duerme mi primer amor llevo tu luz y tu olor por dondequiera que vaya y amontonado en la arena guardo amor juegos y penas. Yo que en la piel tengo el sabor amargo del llanto eterno que han prendido en ti cien pueblos de Algeciras a Estambul para que pintes de azul sus largas noches de invierno. A fuerza de desventuras tu alma es profunda y oscura. A tus atardeceres rojos se acostumbraron mis ojos como el recodo al camino. Soy cantor soy embustero me gusta el juego y el vino tengo alma de marinero. Qué le voy a hacer si yo nací en el mediterráneo. Joan Manuel Serrat Y te acercas y te vas después de besar mi aldea. Jugando con la marea te vas pensando en volver. Eres como una mujer perfumadita de brea que se añora y que se quiere que se conoce y se teme. Ay si un día para mi mal viene a buscarme la parca. Empujad al mar mi barca con un levante otoñal y dejad que el temporal desguace sus alas blancas. Y a mí enterradme sin duelo entre la playa y el cielo... En la ladera de un monte más alto que el horizonte quiero tener buena vista. mi cuerpo será camino le daré verde a los pinos y amarillo a la genista. Cerca del mar porque yo nací en el mediterráneo.
