A2,Ya me han informado. Que tu novio es un insípido aburrido. Tú que eres fogata y el tan frío. Dice tu amiguita que es celoso. No quiere que sea tu amigo. Sospecha que soy un pirata y robaré su flor. No te asombres si una noche. Entro a tu cuarto y nuevamente te hago mía. Bien conoces mis errores. El egoísmo de ser dueño de tu vida. Eres mía (mía mía). No te hagas la loca eso muy bien ya lo sabías. Si tú te casas el día de tu boda. Le digo a tu esposo con risas. Que solo es prestada la mujer que ama. Porque sigues siendo mía. You won't forget Romeo. Ah ah. Gostoso. Dicen que un clavo saca un clavo. Pero eso es solo rima. No existe una herramienta que saque mi amor. No te asombres si una noche. Entro a tu cuarto y nuevamente te hago mía. Bien conoces mis errores. El egoísmo de ser dueño de tu vida. Eres mía (mía mía). No te hagas la loca eso muy bien ya lo sabías. Si tú te casas el día de tu boda. Le digo a tu esposo con risas. Que solo es prestada la mujer que ama. Porque sigues siendo mía. Te deseo lo mejor. Y el mejor soy yo. The King. You know your heart is mine. And you'll love me forever. You know your heart is mine. And you'll love me forever. Baby your heart is mine. And you'll love me forever. Baby your heart is mine. And you'll love me forever. No te asombres si una noche. Entro a tu cuarto y nuevamente te hago mía. Bien conoces mis errores. El egoísmo de ser dueño de tu vida. Eres mía (mía mía mía). No te hagas la loca eso muy bien ya lo sabías. Si tú te casas el día de tu boda. Le digo a tu esposo con risas. Que solo es prestada la mujer que ama. Porque sigues siendo mía. I've Finished Watching,"{'imperfect_past': 3, 'simple_past': 1, 'simple_future': 1, 'conditional': 0, 'present_subjunctive': 4, 'imperfect_subjunctive': 0, 'gerund': 0, 'imperative': 0, 'present_simple': 36, 'length': 334, 'total_verbs': 45}","{'imperfect_past': 3, 'simple_past': 1, 'simple_future': 1, 'conditional': 0, 'present_subjunctive': 4, 'imperfect_subjunctive': 0, 'gerund': 0, 'imperative': 0, 'present_simple': 36, 'length': 334, 'total_verbs': 45}"
B2,No tener perros en situación de calle. Estos son los puntos del plan que implementó Holanda para lograr lo que muchos no pueden:. - El primer paso que tomó el gobierno holandés fue realizar jornadas masivas de esterilización y castración obligatoria. Los costos fueron absorbidos por el gobierno. Un trabajo que logró esterilizar al 70 por ciento de las hembras.. - El segundo fue crear leyes contra el abandono anima las cuales tienen condena de hasta tres años de cárcel y multas de más de 17 mil dólares.. - El tercero fue implementar altos impuestos para la compra de perros con pedigree— animales de raza.. - El cuarto fue realizar campañas de concientización para que los ciudadanos cuidaran a los animales desamparados. Esto permitió que el 1.5 millones de perros callejeros lograron tener un hogar es decir que el 90 por ciento de la población adoptó a un perro.. ¿Que opinas del plan implementado por Holanda?,"{'imperfect_past': 0, 'simple_past': 11, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 0, 'imperfect_subjunctive': 1, 'gerund': 0, 'imperative': 0, 'present_simple': 4, 'length': 156, 'total_verbs': 16}","{'imperfect_past': 0, 'simple_past': 11, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 0, 'imperfect_subjunctive': 1, 'gerund': 0, 'imperative': 0, 'present_simple': 4, 'length': 156, 'total_verbs': 16}"
B2,LAS METAMORFOSIS DEL PICAPEDRERO. Había una vez un hombre que cortaba piedras de una roca. Su trabajo era largo y penoso y muy mezquino en su salario por lo que suspiraba tristemente. Un día cansado de su ruda tarea exclamó:. —¡Oh! ¿Por qué no seré yo bastante rico para pasar la vida tumbado sobre un blando lecho provisto de cortinas que me libren de los mosquitos?. Entonces un ángel descendió del Cielo y le dijo:. —Que tu deseo sea satisfecho.. Y el hombre fue rico y reposaba en blando lecho provisto de cortinas de seda roja. Pero he aquí que el Rey de aquel país llega en su magnífica carroza precedido y seguido de lujosos caballeros y rodeado de servidores que sostienen una sombrilla de oro sobre su cabeza.. El rico se sintió entristecido por este espectáculo y dijo suspirando:. —¡Oh si yo pudiera ser rey!. Y el ángel descendió del Cielo y le dijo:. —¡Que tu deseo sea satisfecho!. El hombre fue Rey y se paseaba en una magnífica carroza precedida y seguida de lujosos caballeros y le rodeaban servidores que sostenían sobre su cabeza la sombrilla de oro.. El Sol brillaba de tal modo que sus rayos quemaban la hierba. El Rey se abrasaba de calor y decía que quería ser cómo el hermoso astro.. Y el ángel descendiendo del Cielo le dijo:. —¡Que tu deseo sea satisfecho!. Y el Rey fue transformado en Sol y sus rayos se derramaban sobre la tierra abrasando las hierbecillas y haciendo brotar el sudor del rostro de los Reyes. Pero una nube se eleva en los aires y tapa su luz. El Sol se irrita al ver su poder menospreciado y grita que se cambiaría por la nube.. Y el ángel desciende del Cielo y le dice:. —¡Que tu deseo sea satisfecho!. Y el Sol se convierte en nube que sombra a la tierra y las hierbecillas reverdecen.. Y la nube se abrió y de sus flancos corrieron torrentes de agua que inundaron los valles devastaron las mieses y ahogaron las bestias; pero nada podían contra una roca a pesar de embestirla el oleaje por todos lados.. Entonces gritó la nube:. —Esa roca es más poderosa que yo; quisiera ser roca.. Y el ángel desciende del Cielo y le dice:. —¡Que tu deseo sea satisfecho!,"{'imperfect_past': 14, 'simple_past': 16, 'simple_future': 1, 'conditional': 1, 'present_subjunctive': 13, 'imperfect_subjunctive': 2, 'gerund': 6, 'imperative': 0, 'present_simple': 8, 'length': 384, 'total_verbs': 61}","{'imperfect_past': 14, 'simple_past': 16, 'simple_future': 1, 'conditional': 1, 'present_subjunctive': 13, 'imperfect_subjunctive': 2, 'gerund': 6, 'imperative': 0, 'present_simple': 8, 'length': 384, 'total_verbs': 61}"
A1,Si ella te quiere. Tendrás por dentro esa sensación de tenerlo todo. Tendrás la suerte que sólo tienen algunos locos. Si ella te quiere qué suerte tienes. Si ella te quiere (Si ella te quiere). Verás al mundo bailar despacio bajo su foco. Tendrás la fuerza de reponerte de cualquier roto. Si ella te quiere qué suerte tienes. Si ella te quiere has tocado el cielo. Se abren las puertas del universo. Cuando te quiere ya sólo hay una dirección. El desenlace de cualquier sueño. Está en su boca si tú la tocas. Ella te quiere se pinta el mundo de color. Si tú la quieres no dejes nunca. que la distancia se apague el fuego. Y cuídala como cuida el pájaro de su vuelo. Si tú la quieres qué suerte tienes. Si tú la quieres querrás que el sol se retrase. toda una vida entera. Y que las calles os dejen solos cuando amanezca. Si tú la quieres si ella te quiere. Celos. El mundo entero tiene celos. Juego perfecto del destino. Nada lo puede superar. Si tú la quieres. La magia siempre estará en tus manos cuando despiertes. Ni en siete vidas se ha visto un gato con tanta suerte. Si tú la quieres y ella te quiere. El desenlace de cualquier sueño. Está en su boca si tú la tocas. Ella te quiere se pinta el mundo de color. Si tú la quieres no dejes nunca. que la distancia se apague el fuego. Y cuídala como cuida el pájaro de su vuelo. Si tú la quieres qué suerte tienes. Si tú la quieres querrás que el sol se retrase. toda una vida entera (Si tú la quieres). Y que las calles os dejen solos cuando amanezca. Si tú la quieres si ella te quiere. Celos el mundo entero tiene celos. Juego perfecto del destino. Nada lo puede superar. Celos el mundo entero tiene celos. Juego perfecto del destino. Nada lo puede superar. Si ella te quiere. I've Finished Watching,"{'imperfect_past': 0, 'simple_past': 0, 'simple_future': 4, 'conditional': 0, 'present_subjunctive': 8, 'imperfect_subjunctive': 0, 'gerund': 0, 'imperative': 0, 'present_simple': 32, 'length': 332, 'total_verbs': 44}","{'imperfect_past': 0, 'simple_past': 0, 'simple_future': 4, 'conditional': 0, 'present_subjunctive': 8, 'imperfect_subjunctive': 0, 'gerund': 0, 'imperative': 0, 'present_simple': 32, 'length': 332, 'total_verbs': 44}"
C1,Hoy os vamos a hablar de otro personaje famoso que ya os comentamos en el episodio número 43 titulado Paco de Lucía. Camarón de la Isla es para muchos el mejor cantaor de todos los tiempos porque contribuyó a engrandecer el flamenco y además supuso un cambio importante en este estilo de música y danza.. La afición por el flamenco en general y por Camarón es bastante grande en nuestro país. Su leyenda ha llegado incluso a traspasar fronteras. Su forma de cantar única e inigualable ha entusiasmado a aficionados y a los más entendidos de la música.. Camarón de la Isla nació en San Fernando una localidad perteneciente a la provincia de Cádiz el 5 de diciembre de 1950. Fue el penúltimo de los ocho hijos de una familia gitana muy pobre.. Su nombre real era José Monje Cruz y fue apodado como Camarón debido a su delgadez pelo rubio y piel blanca que le hacían parecer un camarón. Un camarón es un crustáceo marino que se come muy parecido a una gamba pero de tamaño más pequeño. La segunda parte del apodo de su nombre artístico”de la Isla” se debe al hecho de haber nacido en San Fernando una ciudad que hasta el año 1813 fue llamada coloquialmente como “La Isla”.. Los camarones son un alimento muy utilizado en la cocina española. Camarón abandonó sus estudios cuando era muy joven para poder ayudar a su padre en el trabajo. Fue allí donde comenzó a escuchar y prestar especial atención musical a los numerosos artistas que pasaban por San Fernando entre los que se encuentran figuras conocidas como Manolo Caracol o Antonio Mairena.. Cuando su padre falleció a causa del asma la familia pasó por dificultades económicasasí que desde muy temprana edad y con tan solo siete años de edad Camarón comenzó a cantar en la estación del tranvía de su ciudad y en establecimientos de carácter popular llamados tabernas lugares donde se venden y se consumen bebidas alcohólicas.. En 1958 comienza a cantar en un reconocido restaurante de afición flamenca llamado la Venta de Vargas de San Fernando. Únicamente puede cantar por las tardes ya que debido a su corta edad no se le permite actuar por las noches. Allí lo escuchan por primera vez los grandes cantaores del momento. También viaja por toda la región para realizar diversas actuaciones que da en distintas ferias andaluzas.. Con doce años gana el primer premio del Concurso Flamenco del Festival de Montilla de la ciudad de Córdoba. Es así como empieza a extenderse su fama y a iniciarse como profesional en el mundo del cante flamenco. El cante es un tipo de canto popular que procede principalmente de la comunidad autónoma de Andalucía una región del sur de España.. Camarón se traslada a Madrid y permanece 12 años trabajando en un tablao llamado Torres Bermejas. Un tablao es un local de espectáculos de cante y baile flamenco. El éxito le llega poco a poco mientras actúa en una película con la cantante de copla Lola Flores una famosa bailadora y actriz española.. En Madrid es donde conoce al guitarrista Paco de Lucía lo que supondrá un cambio en la trayectoria musical y en la vida de ambos artistas. Es a ellos a quien hay que agradecer la introducción de nuevos estilos e instrumentos en la música flamenca. La originalidad de estos dos amigos sorprendió a todo el mundo y e hizo que sus ideas musicales traspasaran fronteras.. En 1976 se casa con Dolores Montoya apodada como ‘La Chispa’. Con ella tuvo cuatro hijos. Tres años más tarde en 1979 publica “La Leyenda del Tiempo” un disco que supuso una auténtica revolución en el arte flamenco porque incluía sonidos del jazz y del rock.. Camarón fue condenado a un año de prisión en el año 1986 por una imprudencia que causó un accidente de circulación en el que fallecieron dos personas. Sin embargo no llegó a entrar en prisión porque no tenía antecedentes penales.. En 1987 actúa en el ‘Cirque d’Hiver’ de París. Su éxito fue tan grande que la prensa francesa le catalogó como el “Mick Jagger flamenco”. En 1989 graba el disco titulado “Soy gitano” el más vendido en la historia del flamenco. La grabación de su último disco tuvo que ser interrumpida a causa de un cáncer de pulmón ocasionado por su adicción al tabaco y al consumo de drogas. Finalmente Camarón murió en Badalona (Barcelona) el 2 de julio de 1992 tras haber viajado a Estados Unidos buscando una posible cura para la enfermedad. Actualmente está enterrado en la localidad de San Fernando su ciudad natal.. Aunque su vida fue corta su carrera artística como cantaor fue muy intensa. Considerado como una persona tímida humilde y melancólica le gustaba ser tratado como uno más. La vida de Camarón fue plasmada en una película que cuenta su historia. Según hemos podido comprobar hay varios fallos en el guión puesto que hay datos que no corresponden con su vida real.  . .,"{'imperfect_past': 8, 'simple_past': 27, 'simple_future': 1, 'conditional': 0, 'present_subjunctive': 0, 'imperfect_subjunctive': 1, 'gerund': 4, 'imperative': 2, 'present_simple': 38, 'length': 833, 'total_verbs': 81}","{'imperfect_past': 8, 'simple_past': 27, 'simple_future': 1, 'conditional': 0, 'present_subjunctive': 0, 'imperfect_subjunctive': 1, 'gerund': 4, 'imperative': 2, 'present_simple': 38, 'length': 833, 'total_verbs': 81}"
C2,"Detrás de esta red de 55 cuentas y 42 páginas y otras 36 cuentas de Instagram se encuentra la empresa CLS Strategies con sede en Washington DC. Según un reporte mensual de Facebook estas cuentas fueron eliminadas por ""violar nuestra política contra la interferencia extranjera"" al tratarse de un actor extranjero que busca influir entre los usuarios de Venezuela Bolivia y México.. Facebook denuncia injerencia rusa en las elecciones del próximo noviembre. En su reporte de ""Comportamiento inauténtico coordinado"" del mes de agosto el gigante Facebook notificó el desmantelamiento de una red de 55 cuentas y 42 páginas y otras 36 cuentas de Instagram por ""violar nuestra política contra la interferencia extranjera"" al publicar contenidos políticos orientados a influir entre los usuarios de Venezuela Bolivia y México.. Detrás de esta red de páginas falsas se encuentra la empresa CLS Strategies una compañía de relaciones públicas con base en Estados Unidos que habría invertido 3.6 millones de dólares en anuncios de Facebook para promocionar esas cuentas y páginas.. De acuerdo con el reporte de Facebook esta red de cuentas falsas se hacía pasar por medios noticiosos independientes organizaciones civiles o cuentas de seguidores de partidos y movimientos políticos algunas de ellas como si fuesen locales de los tres países latinoamericanos. También imitaban cuentas de partidos políticos y hasta cometían errores ortográficos para dar más credibilidad dijo Facebook.. Los contenidos compartidos en estas cuentan eran sobre todo noticias y eventos relacionados con la actividad política las elecciones y las crisis actuales que viven esos países con un marcado sesgo: a favor de los partidos de oposición en Venezuela y el gobierno interino de Bolivia y en contra de Morena el partido político de Andrés Manuel López Obrador el actual presidente de México.. . ""Bolivianas Libres"" o ""Fan chavista"": algunos ejemplos. En su reporte mensual la red social citó algunos ejemplos de este tipo de cuentas asociadas a la empresa CLS Strategies que por el momento no ha dado declaraciones oficiales a la prensa sobre esta supuesta implicación.. Una de las cuentas citadas se llamaba ""Bolivianas Libres"" y en uno de sus post en el que decían ""Bolivia no acepta ni capos ni cobardes"" se adjuntaba un video titulado ""En Bolivia no aceptamos capos promotores de malas andanzas"".. Otro de los ejemplos citados por Facebook fue la cuenta de Instagram ""@Notereconocemos"" que publicó un post en el que aparece una caricatura de Maduro con un mismo cuerpo y tres cabezas y el texto ""Separación de poderes"". En la publicación podía leerse: ""El #TSJ nombró la semana pasada a los nuevos rectores del #CNE saltándose a la torera la Constitución de la República donde se indica en detalle cómo la #AN es la institución designada para esta tarea. Un ejemplo claro de cómo #Maduro controla los poderes en #Venezuela. ¿Qué eres capaz de hacer para que se respeten las leyes en Venezuela?"". En un tercer ejemplo citado en el reporte mensual de la red social una de las cuentas de la red desmantelada llamada Fan Chavista publicaba un video titulado ""La salud pública en Venezuela"" con una imagen promocional de depauperación y un post en el que se leía: ""Tras años de saqueo el sector salud está en la carraplana. ¿Las FANB vamos a seguir protegiendo la mentira a costa del pueblo?"". El reporte de Facebook detalló que su sistema automatizado ya había detectado algunas de estas cuentas y las había deshabilitado.. . ""Comportamiento inauténtico coordinado"". ""Cuando encontramos campañas nacionales no gubernamentales que incluyen grupos de cuentas y Páginas que buscan engañar a las personas sobre quiénes son y qué están haciendo a través de cuentas falsas eliminamos estas cuentas páginas y grupos auténticos y no auténticos directamente involucrados en esta actividad"" explicó Facebook en su reporte como definición de lo que consideran ""comportamiento inauténtico coordinado"".. Además la red social justificó la eliminación de estas cuentas bajo el pretexto de ""interfencia extranjera"" por tratarse de un 'comportamiento inauténtico coordinado' realizado por un actor extranjero en este caso la empresa CLS Strategies con sede en Washington DC a pocas calles de la Casa Blanca.","{'imperfect_past': 9, 'simple_past': 12, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 1, 'imperfect_subjunctive': 1, 'gerund': 8, 'imperative': 0, 'present_simple': 22, 'length': 679, 'total_verbs': 53}","{'imperfect_past': 9, 'simple_past': 12, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 1, 'imperfect_subjunctive': 1, 'gerund': 8, 'imperative': 0, 'present_simple': 22, 'length': 679, 'total_verbs': 53}"
B1,- ¿Dónde estabas? Llevamos esperándote horas - le pregunté a Víctor.. - Uf luego te cuento que es una larga historia… - contestó riéndose.. A las horas tras la barbacoa semanal en casa y la gente iba marchando le recordé a Víctor que no podía irse sin contarme qué le había pasado. En cuanto nos quedamos a solas sacamos unas cervezas a la terraza y comenzó a contarme.. - Prometo que esta vez venía puntual pero a mitad de camino me pinchó una rueda y me jodió la excepción.. - Vaya para una vez que ibas a llegar a la hora ¡qué casualidad! Ejem anda sigue…. - No me creas si no quieres. En fin a lo que iba. Se me pinchó la rueda y fui a cambiarla o al menos hacer el paripé porque yo sé hacer muchas cosas pero lo de cambiar ruedas no está entre mis habilidades… – prosiguió Víctor.. “…así que llamé al servicio de asistencia del coche que para algo lo pago y les conté la situación. Confirmaron que me enviaban una grúa y ahí me quedé en el arcén esperando mientras me moría de calor porque vaya suerte la mía que no se me puede pinchar en abril no en julio.. Yo creo que ya estaba a punto de deshidratarme cuando llegó y como un imbécil corrí hacia el hombre de la grúa y le abracé. Me excusé con eso de que hacía mucho calor y era como si hubiera llegado el caballero de brillante armadura o de ennegrecida grúa; a mí con que me salvara me daba igual como si venía en triciclo. Él no se lo tomó a mal más bien lo contrario. Se empezó a reír y comenzamos a hablar de lo típico el tiempo. A todo esto él iba sacando la rueda y montando el chiringuito para cambiarla.. El hombre estaba potente y además era gracioso. Le miraba mientras hacía lo suyo y yo pensaba en lo mío que acabó girando en torno a pensarme sobre lo suyo ya sabes… Y entre el clima infernal y el calentón que me entró le fui tirando la caña.. Pregunté si por una casualidad tenía agua fresca y me dijo que sí que la cogiera yo mismo de la cabina. Cuando salía de hallar el santo grial del H2O a la vez que bebía nos chocamos cuando él vino a coger una llave especial. La mitad de la botella se me cayó por encima. Y mira que me vino bien el refrescón pero mis órganos la necesitaban más que mi piel.. Se partía de la risa y me iba secando con su camiseta como podía. Y ahí yo ya estaba que ardía para mí que el agua se me evaporó de la ropa sólo por el contacto físico con semejante escultura griega.. Me decidí era ahora o nunca y me lancé a sus labios. Todo fuera que me llevara una bofetada pero por cómo actuaba lo deseaba tanto como yo. Se sorprendió con el beso pero rápidamente me correspondió y me apretó contra la puerta del copiloto de la grúa. Desde la carretera en esa posición había cierta privacidad.. Iba directo como si hubiera estado esperando el pistoletazo de salida. Metió la mano en mi pantalón y se encargó de reconocer centímetro a centímetro mi erección antes de agacharse y buscarme con la boca. De verdad lo estaba flipando en medio de la nada con un maromazo devorándome con todo su arte.. De vez en cuando me miraba sin dejar de moverse en mi entrepierna y a mí me palpitaban hasta las pestañas de tanta excitación. No lo pude evitar acabé explotando en su boca viendo cómo le caía alguna gota por la comisura. Le ayudé a incorporarse y le limpié las gotas de la comisura con la lengua metiéndole mano yo ahora. Y madre lo que encontré… Parecía navidad y mi cumpleaños juntos qué belleza qué porte qué... Bueno que era para llevarlo a un museo a todo él”.. - Joder ahora casi me siento mal por haber echado pestes de ti por llegar tarde de nuevo. Espero que trotaras a gusto… - me reí.. - ¡Qué va! Le sonó la radio de la grúa con una urgencia y tuvimos que dejarlo ahí con todas las ganas. Terminó de ajustarme la rueda me dio un húmedo beso y se montó en la grúa.. - Oh ¿y no le pediste el teléfono? Para veros y acabar lo que empezasteis.. - Ja ¿acaso no me conoces? Me lo pidió él a mí. Hemos quedado esta noche…a ver si me enseña qué es eso de la junta de culata. Y lo tengo claro renuevo seguro con la misma compañía hay que ver qué gran asistencia en carretera…,"{'imperfect_past': 34, 'simple_past': 47, 'simple_future': 1, 'conditional': 0, 'present_subjunctive': 6, 'imperfect_subjunctive': 3, 'gerund': 26, 'imperative': 2, 'present_simple': 20, 'length': 792, 'total_verbs': 139}","{'imperfect_past': 34, 'simple_past': 47, 'simple_future': 1, 'conditional': 0, 'present_subjunctive': 6, 'imperfect_subjunctive': 3, 'gerund': 26, 'imperative': 2, 'present_simple': 20, 'length': 792, 'total_verbs': 139}"
B2,Nos encontramos en un bar céntrico con una atmósfera muy tranquila al contrario de cómo me encontraba yo. En principio solo íbamos a tomar una caña ponernos cara y charlar de todo y de nada como llevábamos haciendo meses a través de privados. Pero el romper esa pantalla entre nosotr@s me ponía frenética.. Más de una de esas conversaciones acabó con intensas escenas hipotéticas y húmedas entrepiernas y aunque en ese momento no me planteaba una relación esporádica no podía controlar el morbo que bailaba en mi interior tras leerle imaginarle o ver…algunas cosas.. Le vi entrar y mirar alrededor en mi busca. Al encontrarme sonrió y se acercó con calma sin dejar de mirarme. Los nervios aumentaron cuando acercó su rostro al mío y me dio dos besos muy cerca de las comisuras casi recreándose. Debí ponerme tan colorada que una vez sentado cogió mi mano y la acarició despacio intentando calmarme.. Tras esos primeros minutos extraños el ambiente se fue distendiendo incluso comenzamos a soltar alguna que otra broma con tintes eróticos. Nuestra conversación fluía y cada vez parecíamos acercarnos más a la otra persona. Las sonrisas se ladeaban pícaramente y la química se hacía notable entre nosotr@s. Mi valentía infundida por la comodidad me hizo poner la mano sobre su muslo mientras continuaba con la conversación como un gesto más natural que el propio respirar. Él imitó mi movimiento que ahora divagaba suave por zona segura aunque con ganas de adentrarse en los rincones.. No podía creer lo bien que estaba ni las ganas que tenía de que allí mismo me hiciera una demostración empírica de todo cuanto habíamos hablado durante nuestras conversaciones más intensas.. Sus labios se acercaron a los míos pidiendo permiso para la colisión abrí ligeramente la boca y recorrí los últimos milímetros. Hacía mucho que no me besaban tan bien. Los labios se rozaban como si de nuestros cuerpos desnudos se tratara. Se nos quedaba pequeña la boca pequeña la mesa pequeño el bar…pequeña la ciudad para tanto calor.. Mi mano intrusa apretó con firmeza su muslo reprimiendo el deseo de aferrarse a su intimidad. Él sonrió con un gesto que me dio a entender que el deseo era mutuo que amb@s necesitábamos rebasar las fronteras del recato. Un espasmo. De nuevo me venía la imagen mental de su cuerpo encajándose en el mío con fiereza contra la mesa que ahora ocultaba nuestra expedición táctil. No me interesaba nada esporádico pero aunque solo fuera por esa vez pensé que quizá debía rendirme y sucumbir a la tentación que se me presentaba.. Sus labios liberaron los míos y pretendiendo conquistar terreno recorrieron mi cuello. Poco me importaba quién nos pudiera ver.... Total yo no vivía en esa ciudad. Pero sí me alojaba a unas calles de ahí y cada vez me parecía más interesante la idea de enseñarle mi habitación y ver si la química era también práctica o sOlo teórica.. Al salir del bar se apretó contra mí dándome un abrazo desde atrás y permitiendo que sintiera perfectamente cada centímetro de sus ganas esas que ahora urgían explotar en la intimidad. Para lo cerca que estaba el camino se hizo eterno.. Cuando llegamos silencio miradas sonrisas. La ropa iba desapareciendo lentamente entre besos y roces gemidos y suspiros fantasías y expectativas…. .... “Va a pasar. Mañana no podré caminar pero merecerá la pena…” ME dije antes acercarme de nuevo a él.,"{'imperfect_past': 34, 'simple_past': 25, 'simple_future': 2, 'conditional': 0, 'present_subjunctive': 2, 'imperfect_subjunctive': 4, 'gerund': 18, 'imperative': 2, 'present_simple': 3, 'length': 568, 'total_verbs': 90}","{'imperfect_past': 34, 'simple_past': 25, 'simple_future': 2, 'conditional': 0, 'present_subjunctive': 2, 'imperfect_subjunctive': 4, 'gerund': 18, 'imperative': 2, 'present_simple': 3, 'length': 568, 'total_verbs': 90}"
C2,Una empresa portuguesa presentó una mascarilla textil que neutraliza la COVID-19 y las pruebas que confirmaron su eficacia y cuenta con certificados internacionales.. En colaboración con el Instituto de Medicina Molecular João Lobo Antunes y la Universidad del Minho la empresa portuguesa MO desarrolló un tipo de material que según afirman elimina los microorganismos por perforación mecánica.. Asimismo aseguran que una capa en la mascarilla rasga los agentes patógenos cuando se topan con su superficie aseguran. Además la capa superior del tapabocas es repelente de las gotículas que son un modo de transmisión del virus.. Según los creadores la mascarilla no emplea el envenenamiento de bacterias como sucede en métodos tradicionales de eliminación del virus. Y aseguran que la efectividad del equipamiento es del 99 % y mantiene la eficacia hasta después de 50 lavados. Asimismo la mascarilla es biodegradable aseveran. El artículo se vende por 10 euros (aproximadamente 12 dólares) en Portugal y algunos otros países de Europa.. Estudio: Mascarillas disminuyen un 75 % contagio por COVID-19. mrz/rha/msf,"{'imperfect_past': 0, 'simple_past': 3, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 0, 'imperfect_subjunctive': 0, 'gerund': 0, 'imperative': 0, 'present_simple': 17, 'length': 169, 'total_verbs': 20}","{'imperfect_past': 0, 'simple_past': 3, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 0, 'imperfect_subjunctive': 0, 'gerund': 0, 'imperative': 0, 'present_simple': 17, 'length': 169, 'total_verbs': 20}"
A2,DON JUAN BOLONDRÓN. Una vez había un pobre zapatero llamado Juan Bolondrón. Un día estaba sentado en un banco tomando una taza de leche. Había varias moscas en el banco cerca de algunas gotas de leche. Don Juan mató siete de ellas de un golpe. Entonces gritó:. —Yo soy muy valiente y desde hoy me llamo Don Juan Bolondrón Matasiete.. Había cerca de la ciudad un bosque. Dentro del bosque había un jabalí que hacía mucho mal a los habitantes. Ya se había comido a muchos de ellos. El rey había enviado mucha gente para matarlo. Algunos de estos hombres se habían fugado por miedo; el jabalí se había comido a los otros. Dijeron al rey que había en la ciudad un hombre muy valiente que se llamaba Don Juan Bolondrón Matasiete.. —¡Oh!—dijo el rey.—Debo conocer a este hombre. Díganle que venga al palacio al instante.. Le llevaron al palacio y cuando le vio el rey le dijo:. —Hombre dicen que eres muy valiente. ¿Es verdad que matas siete de un golpe?. —Sí Vuestra Majestad;—le contestó.. —Pues bien—le dijo el rey—Tengo una hija muy bonita y te la doy por esposa si matas el jabalí que hace tanto mal a los habitantes de la ciudad. ¿Tienes bastante valor?. —Sí Vuestra Majestad—respondió el zapatero.. —Está bien; pero si no lo matas perderás la cabeza.. Al día siguiente Don Juan Bolondrón se preparó bien y salió a buscar el jabalí. Estaba tiritando de miedo. Era bastante valiente para matar moscas pero no para matar jabalíes. Este día el jabalí era más feroz que nunca porque en tres días no había comido nada. Juan empezó a pensar en el mejor modo de matar el animal. Creía que era muy probable que el animal le matara a él. Nunca había tenido en las manos más armas que las de su zapatería. Cuando llegó al bosque salió el jabalí furioso de rabia y de hambre. Cuando Don Juan lo vio empezó a correr en la dirección del palacio y tras él el jabalí. Don Juan llegó al palacio y se metió detrás de la puerta de la calle. El jabalí entró en el patio donde fue matado por los soldados del rey. En este momento Don Juan corrió al patio con la espada en mano. Reprendió a los soldados por haber matado el animal. Después fue derecha al rey que había salido para saber la causa del ruido.. —¿Qué es esto Don Juan?—preguntó el rey.. —Vuestra Majestad—respondió Don Juan—no he querido matar el jabalí; he querido traerlo vivo al palacio; pero esos soldados lo han matado cobardemente.. —Eres muy valiente Don Juan y mereces por esposa la princesa mi hija.. Le dieron un cuarto en el palacio y después de algunos días se celebraron las bodas. La princesa no sabía que se casaba con un pobre zapatero.. Pensaba Don Juan muchas veces en las miserias de su vida pasada y hacía comparación con su dicha presente. En consecuencia de esto una noche soñó con su zapatería y habló de sus hormas y de su lesna.. La princesa oyó estas palabras y estaba muy triste. Creía que tal vez se había casado con un zapatero. Al día siguiente fue a su padre y le dijo:. —Señor padre tal vez me he casado con un zapatero porque anoche en sueños ha hablado de sus hormas y de su lesna.. El rey llamó a su presencia a Don Juan Bolondrón Matasiete y le preguntó:,"{'imperfect_past': 13, 'simple_past': 30, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 2, 'imperfect_subjunctive': 1, 'gerund': 4, 'imperative': 2, 'present_simple': 10, 'length': 576, 'total_verbs': 62}","{'imperfect_past': 13, 'simple_past': 30, 'simple_future': 0, 'conditional': 0, 'present_subjunctive': 2, 'imperfect_subjunctive': 1, 'gerund': 4, 'imperative': 2, 'present_simple': 10, 'length': 576, 'total_verbs': 62}"
